Name,GEO_ID,Percent high school graduate or higher,Percent bachelor's degree or higher,State,County,Tract
"Census Tract 4049.02, Los Angeles County, California",1400000US06037404902,63.5,19.1,6,37,404902
"Census Tract 4052.03, Los Angeles County, California",1400000US06037405203,64.1,12.9,6,37,405203
"Census Tract 4054, Los Angeles County, California",1400000US06037405400,74.7,13.5,6,37,405400
"Census Tract 4061.02, Los Angeles County, California",1400000US06037406102,86.0,19.8,6,37,406102
"Census Tract 4065, Los Angeles County, California",1400000US06037406500,90.6,24.8,6,37,406500
"Census Tract 4079, Los Angeles County, California",1400000US06037407900,73.8,20.0,6,37,407900
"Census Tract 4086.28, Los Angeles County, California",1400000US06037408628,91.2,54.0,6,37,408628
"Census Tract 1061.14, Los Angeles County, California",1400000US06037106114,59.2,10.6,6,37,106114
"Census Tract 1066.42, Los Angeles County, California",1400000US06037106642,93.1,31.1,6,37,106642
"Census Tract 1081.03, Los Angeles County, California",1400000US06037108103,95.0,61.3,6,37,108103
"Census Tract 2423, Los Angeles County, California",1400000US06037242300,59.4,3.5,6,37,242300
"Census Tract 4077.01, Los Angeles County, California",1400000US06037407701,49.4,6.6,6,37,407701
"Census Tract 4062, Los Angeles County, California",1400000US06037406200,73.8,21.5,6,37,406200
"Census Tract 6096.01, San Mateo County, California",1400000US06081609601,95.2,57.8,6,81,609601
"Census Tract 6098, San Mateo County, California",1400000US06081609800,94.7,50.5,6,81,609800
"Census Tract 6108, San Mateo County, California",1400000US06081610800,70.1,26.0,6,81,610800
"Census Tract 6109, San Mateo County, California",1400000US06081610900,73.0,24.1,6,81,610900
"Census Tract 6118, San Mateo County, California",1400000US06081611800,67.1,9.0,6,81,611800
"Census Tract 6126, San Mateo County, California",1400000US06081612600,95.2,82.4,6,81,612600
"Census Tract 6132, San Mateo County, California",1400000US06081613200,96.1,83.6,6,81,613200
"Census Tract 6134, San Mateo County, California",1400000US06081613400,96.7,68.9,6,81,613400
"Census Tract 6137, San Mateo County, California",1400000US06081613700,79.5,41.7,6,81,613700
"Census Tract 6083, San Mateo County, California",1400000US06081608300,95.5,64.4,6,81,608300
"Census Tract 6093, San Mateo County, California",1400000US06081609300,98.1,67.0,6,81,609300
"Census Tract 6127, San Mateo County, California",1400000US06081612700,99.4,78.6,6,81,612700
"Census Tract 6129, San Mateo County, California",1400000US06081612900,98.7,78.3,6,81,612900
"Census Tract 6133, San Mateo County, California",1400000US06081613300,96.2,63.9,6,81,613300
"Census Tract 6136, San Mateo County, California",1400000US06081613600,92.2,50.6,6,81,613600
"Census Tract 328.02, San Francisco County, California",1400000US06075032802,83.3,39.3,6,75,32802
"Census Tract 329.01, San Francisco County, California",1400000US06075032901,81.2,41.1,6,75,32901
"Census Tract 329.02, San Francisco County, California",1400000US06075032902,79.8,44.6,6,75,32902
"Census Tract 332.03, San Francisco County, California",1400000US06075033203,93.5,53.3,6,75,33203
"Census Tract 332.04, San Francisco County, California",1400000US06075033204,93.9,55.8,6,75,33204
"Census Tract 426.01, San Francisco County, California",1400000US06075042601,87.2,55.3,6,75,42601
"Census Tract 426.02, San Francisco County, California",1400000US06075042602,89.9,62.3,6,75,42602
"Census Tract 478.01, San Francisco County, California",1400000US06075047801,88.5,55.4,6,75,47801
"Census Tract 478.02, San Francisco County, California",1400000US06075047802,82.8,48.3,6,75,47802
"Census Tract 611, San Francisco County, California",1400000US06075061100,40.2,9.0,6,75,61100
"Census Tract 612, San Francisco County, California",1400000US06075061200,62.5,18.0,6,75,61200
"Census Tract 614, San Francisco County, California",1400000US06075061400,92.7,68.4,6,75,61400
"Census Tract 9802, San Francisco County, California",1400000US06075980200,89.9,56.5,6,75,980200
"Census Tract 9803, San Francisco County, California",1400000US06075980300,100.0,89.7,6,75,980300
"Census Tract 9804.01, San Francisco County, California",1400000US06075980401,-666666666.0,-666666666.0,6,75,980401
"Census Tract 9805.01, San Francisco County, California",1400000US06075980501,71.6,22.2,6,75,980501
"Census Tract 9806, San Francisco County, California",1400000US06075980600,74.3,19.1,6,75,980600
"Census Tract 9809, San Francisco County, California",1400000US06075980900,100.0,80.2,6,75,980900
"Census Tract 9901, San Francisco County, California",1400000US06075990100,-666666666.0,-666666666.0,6,75,990100
"Census Tract 8.01, San Joaquin County, California",1400000US06077000801,60.2,4.9,6,77,801
"Census Tract 22.01, San Joaquin County, California",1400000US06077002201,50.1,1.7,6,77,2201
"Census Tract 22.02, San Joaquin County, California",1400000US06077002202,46.1,2.4,6,77,2202
"Census Tract 24.01, San Joaquin County, California",1400000US06077002401,49.4,5.3,6,77,2401
"Census Tract 4332, Los Angeles County, California",1400000US06037433200,52.9,13.9,6,37,433200
"Census Tract 4601, Los Angeles County, California",1400000US06037460100,97.0,65.9,6,37,460100
"Census Tract 4613, Los Angeles County, California",1400000US06037461300,84.6,46.3,6,37,461300
"Census Tract 5758.02, Los Angeles County, California",1400000US06037575802,61.5,12.9,6,37,575802
"Census Tract 1836.10, Los Angeles County, California",1400000US06037183610,53.5,17.6,6,37,183610
"Census Tract 5746.02, Los Angeles County, California",1400000US06037574602,99.5,53.5,6,37,574602
"Census Tract 5754.02, Los Angeles County, California",1400000US06037575402,44.5,8.8,6,37,575402
"Census Tract 5766.02, Los Angeles County, California",1400000US06037576602,95.1,47.0,6,37,576602
"Census Tract 5043.16, Santa Clara County, California",1400000US06085504316,80.1,28.4,6,85,504316
"Census Tract 5043.21, Santa Clara County, California",1400000US06085504321,86.2,45.6,6,85,504321
"Census Tract 5045.05, Santa Clara County, California",1400000US06085504505,86.4,38.8,6,85,504505
"Census Tract 5048.03, Santa Clara County, California",1400000US06085504803,89.0,60.2,6,85,504803
"Census Tract 5052.03, Santa Clara County, California",1400000US06085505203,94.7,59.8,6,85,505203
"Census Tract 5054.03, Santa Clara County, California",1400000US06085505403,96.5,57.6,6,85,505403
"Census Tract 5061.02, Santa Clara County, California",1400000US06085506102,92.9,61.6,6,85,506102
"Census Tract 5076, Santa Clara County, California",1400000US06085507600,98.9,81.1,6,85,507600
"Census Tract 5077.01, Santa Clara County, California",1400000US06085507701,96.5,76.0,6,85,507701
"Census Tract 5078.08, Santa Clara County, California",1400000US06085507808,98.3,76.9,6,85,507808
"Census Tract 2701, Los Angeles County, California",1400000US06037270100,87.1,57.8,6,37,270100
"Census Tract 2760, Los Angeles County, California",1400000US06037276000,94.6,52.8,6,37,276000
"Census Tract 2912.10, Los Angeles County, California",1400000US06037291210,77.2,22.4,6,37,291210
"Census Tract 2932.02, Los Angeles County, California",1400000US06037293202,65.2,15.6,6,37,293202
"Census Tract 5764.02, Los Angeles County, California",1400000US06037576402,51.5,4.0,6,37,576402
"Census Tract 5767, Los Angeles County, California",1400000US06037576700,96.3,59.3,6,37,576700
"Census Tract 4301.01, Los Angeles County, California",1400000US06037430101,80.6,21.5,6,37,430101
"Census Tract 4302, Los Angeles County, California",1400000US06037430200,91.5,48.1,6,37,430200
"Census Tract 4304, Los Angeles County, California",1400000US06037430400,96.1,55.7,6,37,430400
"Census Tract 4314, Los Angeles County, California",1400000US06037431400,86.8,38.6,6,37,431400
"Census Tract 5336.03, Los Angeles County, California",1400000US06037533603,45.9,6.3,6,37,533603
"Census Tract 5339.02, Los Angeles County, California",1400000US06037533902,39.6,3.8,6,37,533902
"Census Tract 5342.03, Los Angeles County, California",1400000US06037534203,35.1,2.9,6,37,534203
"Census Tract 5344.05, Los Angeles County, California",1400000US06037534405,49.1,3.0,6,37,534405
"Census Tract 5345.01, Los Angeles County, California",1400000US06037534501,51.2,9.5,6,37,534501
"Census Tract 5347, Los Angeles County, California",1400000US06037534700,52.2,7.3,6,37,534700
"Census Tract 5355.01, Los Angeles County, California",1400000US06037535501,45.4,3.7,6,37,535501
"Census Tract 5358.04, Los Angeles County, California",1400000US06037535804,55.2,3.1,6,37,535804
"Census Tract 5402.02, Los Angeles County, California",1400000US06037540202,46.1,5.7,6,37,540202
"Census Tract 5403, Los Angeles County, California",1400000US06037540300,46.5,7.5,6,37,540300
"Census Tract 5405.01, Los Angeles County, California",1400000US06037540501,51.3,2.4,6,37,540501
"Census Tract 5410.01, Los Angeles County, California",1400000US06037541001,61.0,9.3,6,37,541001
"Census Tract 5425.02, Los Angeles County, California",1400000US06037542502,55.8,8.5,6,37,542502
"Census Tract 5426.01, Los Angeles County, California",1400000US06037542601,51.6,3.5,6,37,542601
"Census Tract 5426.02, Los Angeles County, California",1400000US06037542602,50.1,6.2,6,37,542602
"Census Tract 38.12, Kern County, California",1400000US06029003812,89.0,31.2,6,29,3812
"Census Tract 39, Kern County, California",1400000US06029003900,62.6,5.1,6,29,3900
"Census Tract 43.01, Kern County, California",1400000US06029004301,58.1,5.3,6,29,4301
"Census Tract 46.01, Kern County, California",1400000US06029004601,52.6,1.7,6,29,4601
"Census Tract 49.01, Kern County, California",1400000US06029004901,53.6,7.7,6,29,4901
"Census Tract 51.03, Kern County, California",1400000US06029005103,88.1,18.6,6,29,5103
"Census Tract 60.02, Kern County, California",1400000US06029006002,59.1,2.7,6,29,6002
"Census Tract 63.01, Kern County, California",1400000US06029006301,42.8,5.7,6,29,6301
"Census Tract 64.01, Kern County, California",1400000US06029006401,38.5,2.0,6,29,6401
"Census Tract 59, Kern County, California",1400000US06029005900,68.3,5.6,6,29,5900
"Census Tract 60.03, Kern County, California",1400000US06029006003,87.8,15.0,6,29,6003
"Census Tract 60.04, Kern County, California",1400000US06029006004,94.0,18.0,6,29,6004
"Census Tract 1.02, Kern County, California",1400000US06029000102,80.5,8.2,6,29,102
"Census Tract 9.02, Kern County, California",1400000US06029000902,88.9,11.1,6,29,902
"Census Tract 9.09, Kern County, California",1400000US06029000909,91.0,39.7,6,29,909
"Census Tract 11.02, Kern County, California",1400000US06029001102,47.0,2.8,6,29,1102
"Census Tract 25, Kern County, California",1400000US06029002500,45.9,4.1,6,29,2500
"Census Tract 28.06, Kern County, California",1400000US06029002806,95.4,46.8,6,29,2806
"Census Tract 878.03, Orange County, California",1400000US06059087803,51.8,14.3,6,59,87803
"Census Tract 881.04, Orange County, California",1400000US06059088104,79.9,20.9,6,59,88104
"Census Tract 884.03, Orange County, California",1400000US06059088403,71.9,21.5,6,59,88403
"Census Tract 886.02, Orange County, California",1400000US06059088602,77.2,18.6,6,59,88602
"Census Tract 888.01, Orange County, California",1400000US06059088801,73.7,22.0,6,59,88801
"Census Tract 888.02, Orange County, California",1400000US06059088802,68.8,14.7,6,59,88802
"Census Tract 890.03, Orange County, California",1400000US06059089003,54.2,9.2,6,59,89003
"Census Tract 890.04, Orange County, California",1400000US06059089004,53.8,6.1,6,59,89004
"Census Tract 891.05, Orange County, California",1400000US06059089105,36.7,4.8,6,59,89105
"Census Tract 992.22, Orange County, California",1400000US06059099222,78.8,21.2,6,59,99222
"Census Tract 992.29, Orange County, California",1400000US06059099229,89.8,38.9,6,59,99229
"Census Tract 992.46, Orange County, California",1400000US06059099246,94.9,47.7,6,59,99246
"Census Tract 992.51, Orange County, California",1400000US06059099251,85.0,31.9,6,59,99251
"Census Tract 993.08, Orange County, California",1400000US06059099308,98.0,69.7,6,59,99308
"Census Tract 994.11, Orange County, California",1400000US06059099411,89.1,27.5,6,59,99411
"Census Tract 994.13, Orange County, California",1400000US06059099413,91.4,32.7,6,59,99413
"Census Tract 994.15, Orange County, California",1400000US06059099415,96.6,52.7,6,59,99415
"Census Tract 994.17, Orange County, California",1400000US06059099417,95.2,53.2,6,59,99417
"Census Tract 995.08, Orange County, California",1400000US06059099508,91.3,35.1,6,59,99508
"Census Tract 995.11, Orange County, California",1400000US06059099511,98.6,64.8,6,59,99511
"Census Tract 629, Orange County, California",1400000US06059062900,98.0,65.0,6,59,62900
"Census Tract 992.03, Orange County, California",1400000US06059099203,73.0,20.2,6,59,99203
"Census Tract 992.16, Orange County, California",1400000US06059099216,94.2,35.3,6,59,99216
"Census Tract 992.25, Orange County, California",1400000US06059099225,92.0,39.2,6,59,99225
"Census Tract 1527.01, Sonoma County, California",1400000US06097152701,93.8,36.3,6,97,152701
"Census Tract 1505, Sonoma County, California",1400000US06097150500,89.2,37.2,6,97,150500
"Census Tract 1515.02, Sonoma County, California",1400000US06097151502,94.6,47.1,6,97,151502
"Census Tract 5357.02, Los Angeles County, California",1400000US06037535702,47.4,7.2,6,37,535702
"Census Tract 5358.03, Los Angeles County, California",1400000US06037535803,42.0,3.7,6,37,535803
"Census Tract 5359.01, Los Angeles County, California",1400000US06037535901,56.0,8.7,6,37,535901
"Census Tract 5416.03, Los Angeles County, California",1400000US06037541603,48.7,0.2,6,37,541603
"Census Tract 5416.04, Los Angeles County, California",1400000US06037541604,44.6,3.2,6,37,541604
"Census Tract 5425.01, Los Angeles County, California",1400000US06037542501,71.8,12.7,6,37,542501
"Census Tract 5433.21, Los Angeles County, California",1400000US06037543321,90.9,31.7,6,37,543321
"Census Tract 5435.02, Los Angeles County, California",1400000US06037543502,74.1,32.1,6,37,543502
"Census Tract 5501, Los Angeles County, California",1400000US06037550100,72.1,10.5,6,37,550100
"Census Tract 5505, Los Angeles County, California",1400000US06037550500,77.0,24.1,6,37,550500
"Census Tract 5510, Los Angeles County, California",1400000US06037551000,79.7,30.1,6,37,551000
"Census Tract 5522, Los Angeles County, California",1400000US06037552200,69.7,6.9,6,37,552200
"Census Tract 83.12, San Diego County, California",1400000US06073008312,99.2,84.0,6,73,8312
"Census Tract 83.51, San Diego County, California",1400000US06073008351,89.8,35.0,6,73,8351
"Census Tract 59, San Diego County, California",1400000US06073005900,98.2,50.4,6,73,5900
"Census Tract 79.03, San Diego County, California",1400000US06073007903,98.3,61.3,6,73,7903
"Census Tract 169.01, San Diego County, California",1400000US06073016901,93.4,31.7,6,73,16901
"Census Tract 174.01, San Diego County, California",1400000US06073017401,95.2,62.3,6,73,17401
"Census Tract 132.06, San Diego County, California",1400000US06073013206,63.2,9.0,6,73,13206
"Census Tract 134.19, San Diego County, California",1400000US06073013419,89.8,42.9,6,73,13419
"Census Tract 154.06, San Diego County, California",1400000US06073015406,95.5,42.2,6,73,15406
"Census Tract 174.03, San Diego County, California",1400000US06073017403,95.8,49.7,6,73,17403
"Census Tract 192.08, San Diego County, California",1400000US06073019208,94.3,39.6,6,73,19208
"Census Tract 54.02, Kern County, California",1400000US06029005402,93.0,34.9,6,29,5402
"Census Tract 57, Kern County, California",1400000US06029005700,98.3,37.3,6,29,5700
